Rep,Trtmt,Tray,Row,Col,Survival,HvstDate,Lvs,WetWt,DryWt,WaterWt,Wilting,EstMeanLWt,EstMeanLDWt,EstMeanLWat
2,0.5,3,9,4,1,20-Sep-16,5,4.75,0.53,4.22,,0.95,0.11,0.84
2,0.5,3,10,1,1,20-Sep-16,6,9.48,0.80,8.68,,1.58,0.13,1.45
2,0.5,3,10,2,1,20-Sep-16,4,7.68,0.69,6.99,,1.92,0.17,1.75
2,0.5,3,10,3,1,20-Sep-16,5,7.39,0.89,6.50,,1.48,0.18,1.30
2,0.5,3,10,4,1,20-Sep-16,3,4.13,0.64,3.49,,1.38,0.21,1.16
2,2,1,1,1,1,22-Sep-16,6,8.24,0.96,7.28,,1.37,0.16,1.21
2,2,1,1,2,1,22-Sep-16,4,8.41,1.03,7.38,,2.10,0.26,1.85
2,2,1,1,3,1,22-Sep-16,7,9.99,1.09,8.90,,1.43,0.16,1.27
2,2,1,1,4,1,22-Sep-16,5,5.45,0.62,4.83,,1.09,0.12,0.97
2,2,1,2,1,1,22-Sep-16,5,8.72,0.81,7.91,,1.74,0.16,1.58
2,2,1,2,2,1,22-Sep-16,7,10.73,0.92,9.81,,1.53,0.13,1.40
2,2,1,2,3,1,22-Sep-16,4,5.49,0.48,5.01,,1.37,0.12,1.25
2,2,1,2,4,1,22-Sep-16,4,6.73,0.88,5.85,,1.68,0.22,1.46
2,2,1,3,1,1,22-Sep-16,4,7.42,0.59,6.83,,1.86,0.15,1.71
2,2,1,3,2,1,22-Sep-16,5,7.68,0.92,6.76,,1.54,0.18,1.35
2,2,1,3,3,1,22-Sep-16,4,9.50,0.90,8.60,,2.38,0.23,2.15
2,2,1,3,4,1,22-Sep-16,5,7.04,0.79,6.25,,1.41,0.16,1.25
2,2,1,4,1,1,22-Sep-16,4,7.92,0.97,6.95,,1.98,0.24,1.74
2,2,1,4,2,1,22-Sep-16,5,8.90,0.97,7.93,,1.78,0.19,1.59
2,2,1,4,3,1,22-Sep-16,5,9.22,0.83,8.39,,1.84,0.17,1.68
2,2,1,4,4,1,22-Sep-16,5,7.77,0.79,6.98,,1.55,0.16,1.40
2,2,1,5,1,1,22-Sep-16,6,10.93,0.98,9.95,,1.82,0.16,1.66
2,2,1,5,2,1,22-Sep-16,3,6.83,0.96,5.87,,2.28,0.32,1.96
2,2,1,5,3,1,22-Sep-16,5,6.21,0.65,5.56,,1.24,0.13,1.11
2,2,1,5,4,1,22-Sep-16,5,6.57,0.65,5.92,,1.31,0.13,1.18
2,2,1,6,1,1,22-Sep-16,5,8.69,0.83,7.86,,1.74,0.17,1.57
2,2,1,6,2,1,22-Sep-16,5,8.54,0.95,7.59,,1.71,0.19,1.52
2,2,1,6,3,1,22-Sep-16,4,7.41,0.70,6.71,,1.85,0.18,1.68
2,2,1,6,4,1,22-Sep-16,4,7.81,0.65,7.16,,1.95,0.16,1.79
2,2,1,7,1,1,22-Sep-16,6,7.28,0.83,6.45,,1.21,0.14,1.08
2,2,1,7,2,1,22-Sep-16,4,7.54,0.62,6.92,,1.89,0.16,1.73
2,2,1,7,3,1,22-Sep-16,4,7.06,0.75,6.31,,1.77,0.19,1.58
2,2,1,7,4,1,22-Sep-16,6,9.90,0.69,9.21,,1.65,0.12,1.54
2,2,1,8,1,1,22-Sep-16,6,7.48,0.66,6.82,,1.25,0.11,1.14
2,2,1,8,2,1,22-Sep-16,4,9.73,0.97,8.76,,2.43,0.24,2.19
2,2,1,8,3,1,22-Sep-16,5,7.67,0.92,6.75,,1.53,0.18,1.35
2,2,1,8,4,1,22-Sep-16,5,7.22,0.80,6.42,,1.44,0.16,1.28
2,2,1,9,1,1,22-Sep-16,6,8.55,0.94,7.61,,1.43,0.16,1.27
2,2,1,9,2,1,22-Sep-16,6,11.60,1.02,10.58,,1.93,0.17,1.76
2,2,1,9,3,1,22-Sep-16,5,8.58,1.07,7.51,,1.72,0.21,1.50
2,2,1,9,4,1,22-Sep-16,5,8.14,1.01,7.13,,1.63,0.20,1.43
2,2,1,10,1,1,22-Sep-16,5,11.57,0.99,10.58,,2.31,0.20,2.12
2,2,1,10,2,1,22-Sep-16,5,7.98,0.93,7.05,,1.60,0.19,1.41
2,2,1,10,3,1,22-Sep-16,4,6.51,0.65,5.86,,1.63,0.16,1.47
2,2,1,10,4,1,22-Sep-16,5,8.62,1.11,7.51,,1.72,0.22,1.50
2,2,2,1,1,1,19-Sep-16,6,9.75,1.02,8.73,,1.63,0.17,1.46
2,2,2,1,2,1,19-Sep-16,4,7.85,0.73,7.12,,1.96,0.18,1.78
2,2,2,1,3,1,19-Sep-16,6,10.28,0.94,9.34,,1.71,0.16,1.56
2,2,2,1,4,1,19-Sep-16,6,7.38,0.62,6.76,,1.23,0.10,1.13
2,2,2,2,1,1,19-Sep-16,7,8.84,0.80,8.04,,1.26,0.11,1.15
2,2,2,2,2,1,19-Sep-16,6,11.16,1.03,10.13,,1.86,0.17,1.69
2,2,2,2,3,1,19-Sep-16,6,7.94,0.92,7.02,,1.32,0.15,1.17
2,2,2,2,4,1,19-Sep-16,6,9.66,0.84,8.82,,1.61,0.14,1.47
2,2,2,3,1,1,19-Sep-16,6,8.16,0.75,7.41,,1.36,0.13,1.24
2,2,2,3,2,1,19-Sep-16,5,9.37,0.77,8.60,,1.87,0.15,1.72
2,2,2,3,3,1,19-Sep-16,4,7.03,0.71,6.32,,1.76,0.18,1.58
2,2,2,3,4,1,19-Sep-16,6,8.70,0.68,8.02,,1.45,0.11,1.34
2,2,2,4,1,1,19-Sep-16,5,5.68,0.63,5.05,,1.14,0.13,1.01
2,2,2,4,2,1,19-Sep-16,4,8.83,0.77,8.06,,2.21,0.19,2.02
2,2,2,4,3,1,19-Sep-16,5,10.31,0.95,9.36,,2.06,0.19,1.87
2,2,2,4,4,1,19-Sep-16,4,6.46,0.78,5.68,,1.62,0.20,1.42
2,2,2,5,1,1,19-Sep-16,4,8.32,0.59,7.73,,2.08,0.15,1.93
2,2,2,5,2,1,19-Sep-16,6,7.52,0.74,6.78,,1.25,0.12,1.13
2,2,2,5,3,1,19-Sep-16,7,10.29,0.44,9.85,,1.47,0.06,1.41
2,2,2,5,4,1,19-Sep-16,5,8.58,0.72,7.86,,1.72,0.14,1.57
2,2,2,6,1,1,19-Sep-16,6,8.13,0.85,7.28,,1.36,0.14,1.21
2,2,2,6,2,1,19-Sep-16,6,10.23,0.88,9.35,,1.71,0.15,1.56
2,2,2,6,3,1,19-Sep-16,5,7.77,0.75,7.02,,1.55,0.15,1.40
2,2,2,6,4,1,19-Sep-16,6,9.78,0.78,9.00,,1.63,0.13,1.50
2,2,2,7,1,1,19-Sep-16,5,6.33,0.62,5.71,,1.27,0.12,1.14
2,2,2,7,2,1,19-Sep-16,5,9.28,0.72,8.56,,1.86,0.14,1.71
2,2,2,7,3,1,19-Sep-16,5,7.93,0.78,7.15,,1.59,0.16,1.43
2,2,2,7,4,1,19-Sep-16,6,9.68,0.99,8.69,,1.61,0.17,1.45
2,2,2,8,1,1,19-Sep-16,5,7.28,0.64,6.64,,1.46,0.13,1.33
2,2,2,8,2,1,19-Sep-16,5,10.18,0.66,9.52,,2.04,0.13,1.90
2,2,2,8,3,1,19-Sep-16,6,9.19,0.85,8.34,,1.53,0.14,1.39
2,2,2,8,4,1,19-Sep-16,6,7.58,0.82,6.76,,1.26,0.14,1.13
2,2,2,9,1,1,19-Sep-16,5,9.01,0.84,8.17,,1.80,0.17,1.63
2,2,2,9,2,1,19-Sep-16,5,8.25,0.90,7.35,,1.65,0.18,1.47
2,2,2,9,3,1,19-Sep-16,5,7.56,0.89,6.67,,1.51,0.18,1.33
2,2,2,9,4,1,19-Sep-16,5,10.69,1.27,9.42,,2.14,0.25,1.88
2,2,2,10,1,0,,,,,,,,,
2,2,2,10,2,1,19-Sep-16,6,11.38,1.16,10.22,,1.90,0.19,1.70
2,2,2,10,3,1,19-Sep-16,5,8.47,1.14,7.33,,1.69,0.23,1.47
2,2,2,10,4,1,19-Sep-16,5,7.74,0.85,6.89,,1.55,0.17,1.38
2,2,3,1,1,1,22-Sep-16,4,5.87,0.79,5.08,,1.47,0.20,1.27
2,2,3,1,2,1,22-Sep-16,7,7.54,0.82,6.72,,1.08,0.12,0.96
2,2,3,1,3,1,22-Sep-16,7,10.50,0.94,9.56,,1.50,0.13,1.37
2,2,3,1,4,1,22-Sep-16,5,9.32,0.86,8.46,,1.86,0.17,1.69
2,2,3,2,1,1,22-Sep-16,5,6.53,0.79,5.74,,1.31,0.16,1.15
2,2,3,2,2,1,22-Sep-16,5,7.42,0.76,6.66,,1.48,0.15,1.33
2,2,3,2,3,1,22-Sep-16,5,8.39,0.89,7.50,,1.68,0.18,1.50
2,2,3,2,4,1,22-Sep-16,6,8.77,0.88,7.89,,1.46,0.15,1.32
2,2,3,3,1,1,22-Sep-16,4,6.23,0.70,5.53,,1.56,0.18,1.38
2,2,3,3,2,1,22-Sep-16,4,7.82,0.77,7.05,,1.96,0.19,1.76
2,2,3,3,3,1,22-Sep-16,5,9.23,1.00,8.23,,1.85,0.20,1.65
2,2,3,3,4,1,22-Sep-16,4,6.80,0.80,6.00,,1.70,0.20,1.50
2,2,3,4,1,1,22-Sep-16,4,6.18,0.70,5.48,,1.55,0.18,1.37
2,2,3,4,2,1,22-Sep-16,5,7.35,0.77,6.58,,1.47,0.15,1.32
2,2,3,4,3,1,22-Sep-16,9,7.44,0.70,6.74,,0.83,0.08,0.75
2,2,3,4,4,1,22-Sep-16,6,7.32,0.73,6.59,,1.22,0.12,1.10
2,2,3,5,1,1,22-Sep-16,5,7.08,0.71,6.37,,1.42,0.14,1.27
2,2,3,5,2,1,22-Sep-16,4,6.38,0.86,5.52,,1.60,0.22,1.38
2,2,3,5,3,1,22-Sep-16,6,6.70,0.66,6.04,,1.12,0.11,1.01
2,2,3,5,4,1,22-Sep-16,5,6.13,0.78,5.35,,1.23,0.16,1.07
2,2,3,6,1,1,22-Sep-16,4,5.79,0.67,5.12,,1.45,0.17,1.28
2,2,3,6,2,1,22-Sep-16,5,6.17,0.65,5.52,,1.23,0.13,1.10
2,2,3,6,3,1,22-Sep-16,6,7.07,0.74,6.33,,1.18,0.12,1.06
2,2,3,6,4,1,22-Sep-16,5,6.10,0.78,5.32,,1.22,0.16,1.06
2,2,3,7,1,1,22-Sep-16,6,8.15,0.59,7.56,,1.36,0.10,1.26
2,2,3,7,2,1,22-Sep-16,6,10.86,1.08,9.78,,1.81,0.18,1.63
2,2,3,7,3,1,22-Sep-16,4,5.72,0.67,5.05,,1.43,0.17,1.26
2,2,3,7,4,1,22-Sep-16,7,8.31,0.76,7.55,,1.19,0.11,1.08
2,2,3,8,1,1,22-Sep-16,4,5.79,0.75,5.04,,1.45,0.19,1.26
2,2,3,8,2,1,22-Sep-16,5,6.03,0.66,5.37,,1.21,0.13,1.07
2,2,3,8,3,1,22-Sep-16,5,5.77,0.62,5.15,,1.15,0.12,1.03
2,2,3,8,4,1,22-Sep-16,4,6.65,0.91,5.74,,1.66,0.23,1.44
2,2,3,9,1,1,22-Sep-16,6,9.18,0.98,8.20,,1.53,0.16,1.37
2,2,3,9,2,1,22-Sep-16,7,9.19,0.87,8.32,,1.31,0.12,1.19
2,2,3,9,3,1,22-Sep-16,6,7.69,0.85,6.84,,1.28,0.14,1.14
2,2,3,9,4,1,22-Sep-16,5,7.48,0.87,6.61,,1.50,0.17,1.32
2,2,3,10,1,1,22-Sep-16,5,8.69,0.89,7.80,,1.74,0.18,1.56
2,2,3,10,2,1,22-Sep-16,4,5.44,0.74,4.70,,1.36,0.19,1.18
2,2,3,10,3,1,22-Sep-16,5,5.98,0.69,5.29,,1.20,0.14,1.06
2,2,3,10,4,1,22-Sep-16,6,7.71,0.87,6.84,,1.29,0.15,1.14
2,5,1,1,1,1,19-Sep-16,5,6.89,0.84,6.05,,1.38,0.17,1.21
